slug,state,region,statsSource,medianHousePrice,statsUpdatedAt
woy-woy-nsw-2256,NSW,Central Coast,rental-nsw,900000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
parilla-sa-5303,SA,Southern Mallee,rental-sa,145000,Wed Jul 01 2026 12:02:17 GMT+1000 (Australian Eastern Standard Time)
coonalpyn-sa-5265,SA,Coorong,rental-sa,103000,Wed Jul 01 2026 12:02:17 GMT+1000 (Australian Eastern Standard Time)
leyburn-qld-4365,QLD,Toowoomba,sales-qld,275000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mepunga-west-vic-3277,VIC,Moyne,rental-vic,330000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
gurulmundi-qld-4415,QLD,Western Downs,sales-qld,429000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mount-debateable-qld-4625,QLD,North Burnett,sales-qld,305000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
bushfield-vic-3281,VIC,Moyne,rental-vic,363000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
greenfield-park-nsw-2176,NSW,Fairfield,rental-nsw,1300000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tamleugh-west-vic-3631,VIC,Strathbogie,rental-vic,353000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
wakeley-nsw-2176,NSW,Fairfield,rental-nsw,1320000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
st-johns-park-nsw-2176,NSW,Fairfield,rental-nsw,1290000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pangee-nsw-2825,NSW,Warren,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dalton-nsw-2581,NSW,Goulburn Mulwaree,rental-nsw,410000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gilead-nsw-2560,NSW,Wollongong,rental-nsw,683250,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
nattai-nsw-2570,NSW,Wollondilly,rental-nsw,553000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
prairiewood-nsw-2176,NSW,Fairfield,rental-nsw,1325000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
waratah-west-nsw-2298,NSW,Newcastle,rental-nsw,855000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tocal-nsw-2421,NSW,Maitland,rental-nsw,477000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
coomrith-qld-4422,QLD,Western Downs,sales-qld,298000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
brownlow-hill-nsw-2570,NSW,Wollondilly,rental-nsw,1860000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
banyabba-nsw-2469,NSW,Richmond Valley,rental-nsw,234000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
razorback-nsw-2571,NSW,Wingecarribee,rental-nsw,2655000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
glenmorgan-qld-4423,QLD,Western Downs,sales-qld,300000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
hawkwood-qld-4626,QLD,North Burnett,sales-qld,220000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
grosvenor-qld-4627,QLD,North Burnett,sales-qld,215000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
drillham-south-qld-4424,QLD,Western Downs,sales-qld,114000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
balmoral-nsw-2571,NSW,Wingecarribee,rental-nsw,528000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
glenaubyn-qld-4424,QLD,Western Downs,sales-qld,280000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
couridjah-nsw-2571,NSW,Wingecarribee,rental-nsw,1250000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
jung-vic-3401,VIC,Northern Grampians,rental-vic,305000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
blair-athol-nsw-2560,NSW,Wollongong,rental-nsw,1030000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tygalgah-nsw-2484,NSW,Kyogle,rental-nsw,381000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dutton-east-sa-5356,SA,Barossa,rental-sa,258000,Wed Jul 01 2026 12:02:17 GMT+1000 (Australian Eastern Standard Time)
appin-nsw-2560,NSW,Wollongong,rental-nsw,1175000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
leumeah-nsw-2560,NSW,Wollongong,rental-nsw,902500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cawdor-nsw-2570,NSW,Wollondilly,rental-nsw,3600000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
simpkins-creek-nsw-2469,NSW,Richmond Valley,rental-nsw,234000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
willowvale-vic-3360,VIC,Corangamite,rental-vic,248000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
kentlyn-nsw-2560,NSW,Wollongong,rental-nsw,2800000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
harden-nsw-2587,NSW,Hilltops,rental-nsw,368000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rosemeadow-nsw-2560,NSW,Wollongong,rental-nsw,940500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
st-helens-park-nsw-2560,NSW,Wollongong,rental-nsw,895000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
west-creek-vic-3992,VIC,Bass Coast,rental-vic,334000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
dunmore-nsw-2529,NSW,Shellharbour,rental-nsw,1075000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
werombi-nsw-2570,NSW,Wollondilly,rental-nsw,1890000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
moorilda-nsw-2795,NSW,Cabonne,rental-nsw,1170000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
belimbla-park-nsw-2570,NSW,Wollondilly,rental-nsw,2035500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cooktown-qld-4895,QLD,Douglas,sales-qld,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
wedderburn-nsw-2560,NSW,Wollongong,rental-nsw,2050000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
speewa-island-nsw-2734,NSW,Murray River,rental-nsw,358000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
moolpa-nsw-2734,NSW,Murray River,rental-nsw,358000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tallebudgera-valley-qld-4228,QLD,Gold Coast,sales-qld,550000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
taroom-qld-4420,QLD,Western Downs,sales-qld,191000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
begonia-qld-4487,QLD,Maranoa,sales-qld,660000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
valentine-nsw-2280,NSW,Lake Macquarie,rental-nsw,1157500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cooke-plains-sa-5261,SA,Coorong,rental-sa,196000,Wed Jul 01 2026 12:02:17 GMT+1000 (Australian Eastern Standard Time)
biddaddaba-qld-4275,QLD,Scenic Rim,sales-qld,618000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
belmont-nsw-2280,NSW,Lake Macquarie,rental-nsw,900000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mcilwraith-qld-4671,QLD,North Burnett,sales-qld,297000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
ravenswood-vic-3453,VIC,Greater Bendigo,rental-vic,349000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
croudace-bay-nsw-2280,NSW,Lake Macquarie,rental-nsw,965000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cabramurra-nsw-2629,NSW,Snowy Valleys,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
toormina-nsw-2452,NSW,Coffs Harbour,rental-nsw,700000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
boambee-east-nsw-2452,NSW,Coffs Harbour,rental-nsw,760000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
sawtell-nsw-2452,NSW,Coffs Harbour,rental-nsw,1025000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wilton-nsw-2571,NSW,Wingecarribee,rental-nsw,1080000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
buxton-nsw-2571,NSW,Wingecarribee,rental-nsw,857500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ferny-glen-qld-4275,QLD,Scenic Rim,sales-qld,473000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
boyland-qld-4275,QLD,Scenic Rim,sales-qld,477000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
goonengerry-nsw-2482,NSW,Byron,rental-nsw,1512500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
huonbrook-nsw-2482,NSW,Byron,rental-nsw,1545000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
providence-portal-nsw-2629,NSW,Snowy Valleys,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
burleigh-qld-4822,QLD,Etheridge,sales-qld,605000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
rodds-bay-qld-4678,QLD,Gladstone,sales-qld,365000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mullumbimby-creek-nsw-2482,NSW,Byron,rental-nsw,2264399,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hurstville-nsw-2220,NSW,Georges River,rental-nsw,818000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tweed-heads-west-nsw-2485,NSW,Tweed,rental-nsw,905000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mulloon-nsw-2622,NSW,Eurobodalla,rental-nsw,381000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kirknie-qld-4806,QLD,Burdekin,sales-qld,653000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
kernot-vic-3979,VIC,Bass Coast,rental-vic,417000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
waratah-nsw-2298,NSW,Newcastle,rental-nsw,860000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dapto-nsw-2530,NSW,Wollongong,rental-nsw,818750,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kamerunga-qld-4870,QLD,Cairns,sales-qld,382000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
lake-barrine-qld-4884,QLD,Tablelands,sales-qld,301000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
ballarat-vic-3350,VIC,Ballarat,rental-vic,334000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
chittaway-point-nsw-2261,NSW,Central Coast,rental-nsw,855000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
long-jetty-nsw-2261,NSW,Central Coast,rental-nsw,1160000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
haywards-bay-nsw-2530,NSW,Wollongong,rental-nsw,1160000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ballogie-qld-4610,QLD,South Burnett,sales-qld,175000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
ellesmere-qld-4610,QLD,South Burnett,sales-qld,238000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
tyalgum-creek-nsw-2484,NSW,Kyogle,rental-nsw,381000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
eviron-nsw-2484,NSW,Kyogle,rental-nsw,1300000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
warrill-view-qld-4307,QLD,Ipswich,sales-qld,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
crawford-qld-4610,QLD,South Burnett,sales-qld,289000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
kumbia-qld-4610,QLD,South Burnett,sales-qld,179000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
golden-point-vic-3350,VIC,Ballarat,rental-vic,334000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
colo-nsw-2756,NSW,Lithgow,rental-nsw,484000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
sackville-nsw-2756,NSW,Lithgow,rental-nsw,835000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
biniguy-nsw-2399,NSW,Gwydir,rental-nsw,191000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
boonal-nsw-2409,NSW,Gwydir,rental-nsw,191000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
warrawong-nsw-2502,NSW,Wollongong,rental-nsw,810000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kinleymore-qld-4613,QLD,South Burnett,sales-qld,198000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
crystal-creek-nsw-2484,NSW,Kyogle,rental-nsw,1650000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cudgera-creek-nsw-2484,NSW,Kyogle,rental-nsw,2512500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
royalla-nsw-2620,NSW,Snowy Monaro,rental-nsw,1630000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
thagoona-qld-4306,QLD,Scenic Rim,sales-qld,367000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
proston-qld-4613,QLD,South Burnett,sales-qld,137000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
flametree-qld-4802,QLD,Whitsunday,sales-qld,435000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
foulden-qld-4740,QLD,Mackay,abs-census-2021,381000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
ryeford-qld-4361,QLD,Southern Downs,sales-qld,259000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
dittmer-qld-4800,QLD,Mackay,sales-qld,231000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
kunghur-creek-nsw-2484,NSW,Kyogle,rental-nsw,1330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kynnumboon-nsw-2484,NSW,Kyogle,rental-nsw,1405000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
chillingham-nsw-2484,NSW,Kyogle,rental-nsw,950000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
doctor-george-mountain-nsw-2550,NSW,Snowy Monaro,rental-nsw,1340000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
commissioners-creek-nsw-2484,NSW,Kyogle,rental-nsw,1550000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
condong-nsw-2484,NSW,Kyogle,rental-nsw,1350000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
moongan-qld-4714,QLD,Rockhampton,sales-qld,238000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
oakey-creek-qld-4714,QLD,Rockhampton,sales-qld,60000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
gaeta-qld-4671,QLD,North Burnett,sales-qld,147000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
farrants-hill-nsw-2484,NSW,Kyogle,rental-nsw,1660000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
fernvale-nsw-2484,NSW,Kyogle,rental-nsw,1362676,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
college-view-qld-4343,QLD,Lockyer Valley,sales-qld,183000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mount-sylvia-qld-4343,QLD,Lockyer Valley,sales-qld,143000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
placid-hills-qld-4343,QLD,Lockyer Valley,sales-qld,334000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
lower-tenthill-qld-4343,QLD,Lockyer Valley,sales-qld,330000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
wardrop-valley-nsw-2484,NSW,Kyogle,rental-nsw,850000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
south-maroota-nsw-2756,NSW,Lithgow,rental-nsw,1600000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pinnacle-nsw-2810,NSW,Forbes,rental-nsw,227000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pullabooka-nsw-2810,NSW,Forbes,rental-nsw,227000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
morton-vale-qld-4343,QLD,Lockyer Valley,sales-qld,262000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mulgowie-qld-4341,QLD,Lockyer Valley,sales-qld,370000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
wilberforce-nsw-2756,NSW,Lithgow,rental-nsw,1340000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
glenmore-park-nsw-2745,NSW,Wollondilly,rental-nsw,1125000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cathundral-nsw-2823,NSW,Warren,rental-nsw,232000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
doyalson-north-nsw-2262,NSW,Central Coast,rental-nsw,381000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
charleston-sa-5244,SA,Mid Murray,rental-sa,358000,Wed Jul 01 2026 12:02:17 GMT+1000 (Australian Eastern Standard Time)
tinderry-nsw-2620,NSW,Snowy Monaro,rental-nsw,1725000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mogood-nsw-2538,NSW,Shoalhaven,rental-nsw,381000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hatton-vale-qld-4341,QLD,Lockyer Valley,sales-qld,374000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
kentville-qld-4341,QLD,Lockyer Valley,sales-qld,310000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
laidley-creek-west-qld-4341,QLD,Lockyer Valley,sales-qld,220000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
lower-portland-nsw-2756,NSW,Lithgow,rental-nsw,1550000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bligh-park-nsw-2756,NSW,Lithgow,rental-nsw,950000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yambulla-nsw-2550,NSW,Snowy Monaro,rental-nsw,313000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mirani-qld-4754,QLD,Mackay,sales-qld,363000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
pinevale-qld-4754,QLD,Mackay,sales-qld,121000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
big-jacks-creek-nsw-2339,NSW,Liverpool Plains,rental-nsw,330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
braefield-nsw-2339,NSW,Liverpool Plains,rental-nsw,330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
north-yalgogrin-nsw-2669,NSW,Carrathool,rental-nsw,114000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
arumpo-nsw-2715,NSW,Wentworth,rental-nsw,206000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mount-berryman-qld-4341,QLD,Lockyer Valley,sales-qld,384000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mount-marshall-qld-4362,QLD,Southern Downs,sales-qld,305000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
penarie-nsw-2715,NSW,Wentworth,rental-nsw,206000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
the-vale-nsw-2715,NSW,Wentworth,rental-nsw,206000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bygalorie-nsw-2669,NSW,Carrathool,rental-nsw,114000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mallee-nsw-2738,NSW,Wentworth,rental-nsw,381000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
paringi-nsw-2738,NSW,Wentworth,rental-nsw,381000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ballandean-qld-4382,QLD,Southern Downs,sales-qld,298000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
currawong-beach-nsw-2108,NSW,Northern Beaches,rental-nsw,823000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
woocoo-qld-4620,QLD,Fraser Coast,sales-qld,191000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
gungaloon-qld-4620,QLD,Fraser Coast,sales-qld,316000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
tuen-qld-4490,QLD,Paroo,sales-qld,954000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
lidcombe-north-nsw-2141,NSW,Parramatta,rental-nsw,496000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
millie-nsw-2397,NSW,Moree Plains,rental-nsw,150000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hawkins-creek-qld-4850,QLD,Charters Towers - Ayr - Ingham,sales-qld,334000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
peacock-siding-qld-4850,QLD,Charters Towers - Ayr - Ingham,sales-qld,291000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
jews-lagoon-nsw-2397,NSW,Moree Plains,rental-nsw,150000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
nebea-nsw-2829,NSW,Coonamble,rental-nsw,199000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mount-tenandra-nsw-2828,NSW,Gilgandra,rental-nsw,101000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
budden-nsw-2849,NSW,Singleton,rental-nsw,307000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
toobanna-qld-4850,QLD,Charters Towers - Ayr - Ingham,sales-qld,296000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
